date,country,adm,n_cum_conf,n_cum_deaths,n_inc_conf,n_inc_sus,n_inc_deaths,population_E4,n_cum_clin,n_cum_tot,n_inc_clin,n_inc_tot
2/25/2020,China,Shandong,755,6,0,0,2,10047,,,,
2/25/2020,China,Shanghai,335,3,0,30,0,2424,,,,
2/25/2020,China,Shanxi,133,0,1,0,0,3718,,,,
2/25/2020,China,Sichuan,529,3,2,7,0,8341,,,,
2/25/2020,China,Taiwan,31,1,3,0,0,2359,,,,
2/25/2020,China,Tianjin,135,3,0,38,0,1560,,,,
2/25/2020,China,Xinjiang,76,2,0,0,0,2487,,,,
2/25/2020,China,Xizang,1,0,0,0,0,344,,,,
2/25/2020,China,Yunnan,174,2,0,9,0,4830,,,,
2/25/2020,China,Zhejiang,1205,1,0,1,0,5737,,,,
2/26/2020,China,all,78191,2718,412,439,52,142823,,,,
2/26/2020,China,Anhui,989,6,0,0,0,6324,,,,
2/26/2020,China,Beijing,400,4,0,21,0,2154,,,,
2/26/2020,China,Chongqing,576,6,0,9,0,3102,,,,
2/26/2020,China,Fujian,294,1,0,0,0,3941,,,,
2/26/2020,China,Gansu,91,2,0,0,0,2637,,,,
2/26/2020,China,Guangdong,1347,7,0,0,0,11346,,,,
2/26/2020,China,Guangxi,252,2,0,2,0,4926,,,,
2/26/2020,China,Guizhou,146,2,0,0,0,3600,,,,
2/26/2020,China,Hainan,168,5,0,6,0,934,,,,
2/26/2020,China,Hebei,312,6,1,0,0,7556,,,,
2/26/2020,China,Heilongjiang,480,12,0,0,0,3773,,,,
2/26/2020,China,Henan,1271,19,0,1,0,9605,,,,
2/26/2020,China,Hong Kong SAR,85,2,4,0,0,745,,,,
2/26/2020,China,Hubei,65187,2615,401,311,52,5917,,,,
2/26/2020,China,Hunan,1016,4,0,1,0,6899,,,,
2/26/2020,China,Inner Mongolia,75,0,0,0,0,2534,,,,
2/26/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
2/26/2020,China,Jiangxi,934,1,0,0,0,4648,,,,
2/26/2020,China,Jilin,93,1,0,2,0,2704,,,,
2/26/2020,China,Liaoning,121,1,0,6,0,4359,,,,
2/26/2020,China,Macao SAR,10,0,0,0,0,66,,,,
2/26/2020,China,Ningxia,71,0,0,2,0,688,,,,
2/26/2020,China,Qinghai,18,0,0,0,0,603,,,,
2/26/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
2/26/2020,China,Shandong,756,6,1,1,0,10047,,,,
2/26/2020,China,Shanghai,336,3,1,46,0,2424,,,,
2/26/2020,China,Shanxi,133,0,0,1,0,3718,,,,
2/26/2020,China,Sichuan,531,3,2,7,0,8341,,,,
2/26/2020,China,Taiwan,32,1,2,0,0,2359,,,,
2/26/2020,China,Tianjin,135,3,0,14,0,1560,,,,
2/26/2020,China,Xinjiang,76,2,0,0,0,2487,,,,
2/26/2020,China,Xizang,1,0,0,0,0,344,,,,
2/26/2020,China,Yunnan,174,2,0,7,0,4830,,,,
2/26/2020,China,Zhejiang,1205,1,0,2,0,5737,,,,
2/27/2020,China,all,78630,2747,439,508,29,142823,,,,
2/27/2020,China,Anhui,989,6,0,0,0,6324,,,,
2/27/2020,China,Beijing,410,5,10,10,1,2154,,,,
2/27/2020,China,Chongqing,576,6,0,11,0,3102,,,,
2/27/2020,China,Fujian,296,1,2,0,0,3941,,,,
2/27/2020,China,Gansu,91,2,0,0,0,2637,,,,
2/27/2020,China,Guangdong,1347,7,0,0,0,11346,,,,
2/27/2020,China,Guangxi,252,2,0,0,0,4926,,,,
2/27/2020,China,Guizhou,146,2,0,1,0,3600,,,,
2/27/2020,China,Hainan,168,5,0,4,0,934,,,,
2/27/2020,China,Hebei,317,6,5,0,0,7556,,,,
2/27/2020,China,Heilongjiang,480,13,0,0,1,3773,,,,
2/27/2020,China,Henan,1272,20,1,2,1,9605,,,,
2/27/2020,China,Hong Kong SAR,91,2,6,0,0,745,,,,
2/27/2020,China,Hubei,65596,2641,409,403,26,5917,,,,
2/27/2020,China,Hunan,1017,4,1,0,0,6899,,,,
2/27/2020,China,Inner Mongolia,75,0,0,0,0,2534,,,,
2/27/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
2/27/2020,China,Jiangxi,934,1,0,0,0,4648,,,,
2/27/2020,China,Jilin,93,1,0,2,0,2704,,,,
2/27/2020,China,Liaoning,121,1,0,14,0,4359,,,,
2/27/2020,China,Macao SAR,10,0,0,0,0,66,,,,
2/27/2020,China,Ningxia,72,0,1,0,0,688,,,,
2/27/2020,China,Qinghai,18,0,0,0,0,603,,,,
2/27/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
2/27/2020,China,Shandong,756,6,0,0,0,10047,,,,
2/27/2020,China,Shanghai,337,3,1,33,0,2424,,,,
2/27/2020,China,Shanxi,133,0,0,1,0,3718,,,,
2/27/2020,China,Sichuan,534,3,3,4,0,8341,,,,
2/27/2020,China,Taiwan,32,1,0,0,0,2359,,,,
2/27/2020,China,Tianjin,135,3,0,20,0,1560,,,,
2/27/2020,China,Xinjiang,76,2,0,0,0,2487,,,,
2/27/2020,China,Xizang,1,0,0,0,0,344,,,,
2/27/2020,China,Yunnan,174,2,0,3,0,4830,,,,
2/27/2020,China,Zhejiang,1205,1,0,0,0,5737,,,,
2/28/2020,China,all,78961,2791,331,452,44,142823,,,,
2/28/2020,China,Anhui,990,6,1,0,0,6324,,,,
2/28/2020,China,Beijing,410,7,0,12,2,2154,,,,
2/28/2020,China,Chongqing,576,6,0,6,0,3102,,,,
2/28/2020,China,Fujian,296,1,0,0,0,3941,,,,
2/28/2020,China,Gansu,91,2,0,0,0,2637,,,,
2/28/2020,China,Guangdong,1348,7,1,2,0,11346,,,,
2/28/2020,China,Guangxi,252,2,0,0,0,4926,,,,
2/28/2020,China,Guizhou,146,2,0,1,0,3600,,,,
2/28/2020,China,Hainan,168,5,0,5,0,934,,,,
2/28/2020,China,Hebei,318,6,1,0,0,7556,,,,
2/28/2020,China,Heilongjiang,480,13,0,0,0,3773,,,,
2/28/2020,China,Henan,1272,20,0,1,0,9605,,,,
2/28/2020,China,Hong Kong SAR,93,2,2,0,0,745,,,,
2/28/2020,China,Hubei,65914,2682,318,332,41,5917,,,,
2/28/2020,China,Hunan,1017,4,0,0,0,6899,,,,
2/28/2020,China,Inner Mongolia,75,0,0,0,0,2534,,,,
2/28/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
2/28/2020,China,Jiangxi,935,1,1,0,0,4648,,,,
2/28/2020,China,Jilin,93,1,0,3,0,2704,,,,
2/28/2020,China,Liaoning,121,1,0,22,0,4359,,,,
2/28/2020,China,Macao SAR,10,0,0,0,0,66,,,,
2/28/2020,China,Ningxia,72,0,0,0,0,688,,,,
2/28/2020,China,Qinghai,18,0,0,0,0,603,,,,
2/28/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
2/28/2020,China,Shandong,756,6,0,0,0,10047,,,,
2/28/2020,China,Shanghai,337,3,0,36,0,2424,,,,
2/28/2020,China,Shanxi,133,0,0,0,0,3718,,,,
2/28/2020,China,Sichuan,538,3,4,4,0,8341,,,,
2/28/2020,China,Taiwan,34,1,2,0,0,2359,,,,
2/28/2020,China,Tianjin,136,3,1,24,0,1560,,,,
2/28/2020,China,Xinjiang,76,3,0,0,1,2487,,,,
2/28/2020,China,Xizang,1,0,0,0,0,344,,,,
2/28/2020,China,Yunnan,174,2,0,4,0,4830,,,,
2/28/2020,China,Zhejiang,1205,1,0,0,0,5737,,,,
2/29/2020,China,all,79394,2838,435,248,47,142823,,,,
2/29/2020,China,Anhui,990,6,0,0,0,6324,,,,
2/29/2020,China,Beijing,411,8,1,9,1,2154,,,,
2/29/2020,China,Chongqing,576,6,0,7,0,3102,,,,
2/29/2020,China,Fujian,296,1,0,0,0,3941,,,,
2/29/2020,China,Gansu,91,2,0,0,0,2637,,,,
2/29/2020,China,Guangdong,1349,7,1,0,0,11346,,,,
2/29/2020,China,Guangxi,252,2,0,0,0,4926,,,,
2/29/2020,China,Guizhou,146,2,0,1,0,3600,,,,
2/29/2020,China,Hainan,168,5,0,5,0,934,,,,
2/29/2020,China,Hebei,318,6,0,0,0,7556,,,,
2/29/2020,China,Heilongjiang,480,13,0,0,0,3773,,,,
2/29/2020,China,Henan,1272,21,0,0,1,9605,,,,
2/29/2020,China,Hong Kong SAR,94,2,1,0,0,745,,,,
2/29/2020,China,Hubei,66337,2727,423,159,45,5917,,,,
2/29/2020,China,Hunan,1018,4,1,1,0,6899,,,,
2/29/2020,China,Inner Mongolia,75,0,0,0,0,2534,,,,
2/29/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
2/29/2020,China,Jiangxi,935,1,0,1,0,4648,,,,
2/29/2020,China,Jilin,93,1,0,3,0,2704,,,,
2/29/2020,China,Liaoning,121,1,0,15,0,4359,,,,
2/29/2020,China,Macao SAR,10,0,0,0,0,66,,,,
2/29/2020,China,Ningxia,73,0,1,0,0,688,,,,
2/29/2020,China,Qinghai,18,0,0,0,0,603,,,,
2/29/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
2/29/2020,China,Shandong,756,6,0,0,0,10047,,,,
2/29/2020,China,Shanghai,337,3,0,28,0,2424,,,,
2/29/2020,China,Shanxi,133,0,0,0,0,3718,,,,
2/29/2020,China,Sichuan,538,3,0,2,0,8341,,,,
2/29/2020,China,Taiwan,39,1,7,0,0,2359,,,,
2/29/2020,China,Tianjin,136,3,0,14,0,1560,,,,
2/29/2020,China,Xinjiang,76,3,0,0,0,2487,,,,
2/29/2020,China,Xizang,1,0,0,0,0,344,,,,
2/29/2020,China,Yunnan,174,2,0,3,0,4830,,,,
2/29/2020,China,Zhejiang,1205,1,0,0,0,5737,,,,
3/1/2020,China,all,79968,2873,579,132,35,142823,,,,
3/1/2020,China,Anhui,990,6,0,0,0,6324,,,,
3/1/2020,China,Beijing,413,8,2,18,0,2154,,,,
3/1/2020,China,Chongqing,576,6,0,6,0,3102,,,,
3/1/2020,China,Fujian,296,1,0,0,0,3941,,,,
3/1/2020,China,Gansu,91,2,0,0,0,2637,,,,
3/1/2020,China,Guangdong,1349,7,0,1,0,11346,,,,
3/1/2020,China,Guangxi,252,2,0,0,0,4926,,,,
3/1/2020,China,Guizhou,146,2,0,0,0,3600,,,,
3/1/2020,China,Hainan,168,5,0,3,0,934,,,,
3/1/2020,China,Hebei,318,6,0,0,0,7556,,,,
3/1/2020,China,Heilongjiang,480,13,0,0,0,3773,,,,
3/1/2020,China,Henan,1272,22,0,0,1,9605,,,,
3/1/2020,China,Hong Kong SAR,95,2,1,0,0,745,,,,
3/1/2020,China,Hubei,66907,2761,570,64,34,5917,,,,
3/1/2020,China,Hunan,1018,4,0,0,0,6899,,,,
3/1/2020,China,Inner Mongolia,75,0,0,0,0,2534,,,,
3/1/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
3/1/2020,China,Jiangxi,935,1,0,0,0,4648,,,,
3/1/2020,China,Jilin,93,1,0,6,0,2704,,,,
3/1/2020,China,Liaoning,122,1,1,11,0,4359,,,,
3/1/2020,China,Macao SAR,10,0,0,0,0,66,,,,
3/1/2020,China,Ningxia,73,0,0,1,0,688,,,,
3/1/2020,China,Qinghai,18,0,0,0,0,603,,,,
3/1/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
3/1/2020,China,Shandong,756,6,0,0,0,10047,,,,
3/1/2020,China,Shanghai,337,3,0,10,0,2424,,,,
3/1/2020,China,Shanxi,133,0,0,0,0,3718,,,,
3/1/2020,China,Sichuan,538,3,0,1,0,8341,,,,
3/1/2020,China,Taiwan,39,1,5,0,0,2359,,,,
3/1/2020,China,Tianjin,136,3,0,11,0,1560,,,,
3/1/2020,China,Xinjiang,76,3,0,0,0,2487,,,,
3/1/2020,China,Xizang,1,0,0,0,0,344,,,,
3/1/2020,China,Yunnan,174,2,0,0,0,4830,,,,
3/1/2020,China,Zhejiang,1205,1,0,0,0,5737,,,,
3/2/2020,China,all,80174,2915,206,141,42,142823,,,,
3/2/2020,China,Anhui,990,6,0,0,0,6324,,,,
3/2/2020,China,Beijing,414,8,1,12,0,2154,,,,
3/2/2020,China,Chongqing,576,6,0,1,0,3102,,,,
3/2/2020,China,Fujian,296,1,0,0,0,3941,,,,
3/2/2020,China,Gansu,91,2,0,0,0,2637,,,,
3/2/2020,China,Guangdong,1350,7,1,0,0,11346,,,,
3/2/2020,China,Guangxi,252,2,0,0,0,4926,,,,
3/2/2020,China,Guizhou,146,2,0,0,0,3600,,,,
3/2/2020,China,Hainan,168,5,0,1,0,934,,,,
3/2/2020,China,Hebei,318,6,0,0,0,7556,,,,
3/2/2020,China,Heilongjiang,480,13,0,0,0,3773,,,,
3/2/2020,China,Henan,1272,22,0,0,0,9605,,,,
3/2/2020,China,Hong Kong SAR,98,2,3,0,0,745,,,,
3/2/2020,China,Hubei,67103,2803,196,80,42,5917,,,,
3/2/2020,China,Hunan,1018,4,0,0,0,6899,,,,
3/2/2020,China,Inner Mongolia,75,0,0,0,0,2534,,,,
3/2/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
3/2/2020,China,Jiangxi,935,1,0,0,0,4648,,,,
3/2/2020,China,Jilin,93,1,0,2,0,2704,,,,
3/2/2020,China,Liaoning,122,1,0,16,0,4359,,,,
3/2/2020,China,Macao SAR,10,0,0,0,0,66,,,,
3/2/2020,China,Ningxia,74,0,1,0,0,688,,,,
3/2/2020,China,Qinghai,18,0,0,0,0,603,,,,
3/2/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
3/2/2020,China,Shandong,758,6,2,0,0,10047,,,,
3/2/2020,China,Shanghai,337,3,0,11,0,2424,,,,
3/2/2020,China,Shanxi,133,0,0,0,0,3718,,,,
3/2/2020,China,Sichuan,538,3,0,2,0,8341,,,,
3/2/2020,China,Taiwan,40,1,1,0,0,2359,,,,
3/2/2020,China,Tianjin,136,3,0,9,0,1560,,,,
3/2/2020,China,Xinjiang,76,3,0,0,0,2487,,,,
3/2/2020,China,Xizang,1,0,0,0,0,344,,,,
3/2/2020,China,Yunnan,174,2,0,3,0,4830,,,,
3/2/2020,China,Zhejiang,1206,1,1,4,0,5737,,,,
3/3/2020,China,all,80304,2946,130,129,31,142823,,,,
3/3/2020,China,Anhui,990,6,0,0,0,6324,,,,
3/3/2020,China,Beijing,414,8,0,14,0,2154,,,,
3/3/2020,China,Chongqing,576,6,0,2,0,3102,,,,
3/3/2020,China,Fujian,296,1,0,0,0,3941,,,,
3/3/2020,China,Gansu,91,2,0,0,0,2637,,,,
3/3/2020,China,Guangdong,1350,7,0,0,0,11346,,,,
3/3/2020,China,Guangxi,252,2,0,0,0,4926,,,,
3/3/2020,China,Guizhou,146,2,0,1,0,3600,,,,
3/3/2020,China,Hainan,168,5,0,0,0,934,,,,
3/3/2020,China,Hebei,318,6,0,0,0,7556,,,,
3/3/2020,China,Heilongjiang,480,13,0,0,0,3773,,,,
3/3/2020,China,Henan,1272,22,0,0,0,9605,,,,
3/3/2020,China,Hong Kong SAR,101,2,3,0,0,745,,,,
3/3/2020,China,Hubei,67217,2834,114,64,31,5917,,,,
3/3/2020,China,Hunan,1018,4,0,0,0,6899,,,,
3/3/2020,China,Inner Mongolia,75,0,0,0,0,2534,,,,
3/3/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
3/3/2020,China,Jiangxi,935,1,0,1,0,4648,,,,
3/3/2020,China,Jilin,93,1,0,2,0,2704,,,,
3/3/2020,China,Liaoning,125,1,3,18,0,4359,,,,
3/3/2020,China,Macao SAR,10,0,0,0,0,66,,,,
3/3/2020,China,Ningxia,74,0,0,0,0,688,,,,
3/3/2020,China,Qinghai,18,0,0,0,0,603,,,,
3/3/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
3/3/2020,China,Shandong,758,6,0,0,0,10047,,,,
3/3/2020,China,Shanghai,338,3,1,9,0,2424,,,,
3/3/2020,China,Shanxi,133,0,0,0,0,3718,,,,
3/3/2020,China,Sichuan,538,3,0,0,0,8341,,,,
3/3/2020,China,Taiwan,42,1,2,0,0,2359,,,,
3/3/2020,China,Tianjin,136,3,0,17,0,1560,,,,
3/3/2020,China,Xinjiang,76,3,0,0,0,2487,,,,
3/3/2020,China,Xizang,1,0,0,0,0,344,,,,
3/3/2020,China,Yunnan,174,2,0,1,0,4830,,,,
3/3/2020,China,Zhejiang,1213,1,7,0,0,5737,,,,
3/4/2020,China,all,80422,2984,120,143,38,142823,,,,
3/4/2020,China,Anhui,990,6,0,0,0,6324,,,,
3/4/2020,China,Beijing,417,8,3,11,0,2154,,,,
3/4/2020,China,Chongqing,576,6,0,1,0,3102,,,,
3/4/2020,China,Fujian,296,1,0,0,0,3941,,,,
3/4/2020,China,Gansu,91,2,0,0,0,2637,,,,
3/4/2020,China,Guangdong,1350,7,0,0,0,11346,,,,
3/4/2020,China,Guangxi,252,2,0,0,0,4926,,,,
3/4/2020,China,Guizhou,146,2,0,0,0,3600,,,,
3/4/2020,China,Hainan,168,5,0,0,0,934,,,,
3/4/2020,China,Hebei,318,6,0,0,0,7556,,,,
3/4/2020,China,Heilongjiang,480,13,0,2,0,3773,,,,
3/4/2020,China,Henan,1272,22,0,0,0,9605,,,,
3/4/2020,China,Hong Kong SAR,101,2,0,0,0,745,,,,
3/4/2020,China,Hubei,67332,2871,115,52,37,5917,,,,
3/4/2020,China,Hunan,1018,4,0,0,0,6899,,,,
3/4/2020,China,Inner Mongolia,75,1,0,0,1,2534,,,,
3/4/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
3/4/2020,China,Jiangxi,935,1,0,0,0,4648,,,,
3/4/2020,China,Jilin,93,1,0,0,0,2704,,,,
3/4/2020,China,Liaoning,125,1,0,36,0,4359,,,,
3/4/2020,China,Macao SAR,10,0,0,0,0,66,,,,
3/4/2020,China,Ningxia,75,0,1,0,0,688,,,,
3/4/2020,China,Qinghai,18,0,0,0,0,603,,,,
3/4/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
3/4/2020,China,Shandong,758,6,0,0,0,10047,,,,
3/4/2020,China,Shanghai,338,3,0,19,0,2424,,,,
3/4/2020,China,Shanxi,133,0,0,0,0,3718,,,,
3/4/2020,China,Sichuan,538,3,0,1,0,8341,,,,
3/4/2020,China,Taiwan,42,1,1,0,0,2359,,,,
3/4/2020,China,Tianjin,136,3,0,17,0,1560,,,,
3/4/2020,China,Xinjiang,76,3,0,0,0,2487,,,,
3/4/2020,China,Xizang,1,0,0,0,0,344,,,,
3/4/2020,China,Yunnan,174,2,0,2,0,4830,,,,
3/4/2020,China,Zhejiang,1213,1,0,2,0,5737,,,,
3/5/2020,China,all,80565,3015,143,143,31,142823,,,,
3/5/2020,China,Anhui,990,6,0,0,0,6324,,,,
3/5/2020,China,Beijing,418,8,1,10,0,2154,,,,
3/5/2020,China,Chongqing,576,6,0,2,0,3102,,,,
3/5/2020,China,Fujian,296,1,0,0,0,3941,,,,
3/5/2020,China,Gansu,91,2,0,0,0,2637,,,,
3/5/2020,China,Guangdong,1350,7,0,0,0,11346,,,,
3/5/2020,China,Guangxi,252,2,0,0,0,4926,,,,
3/5/2020,China,Guizhou,146,2,0,0,0,3600,,,,
3/5/2020,China,Hainan,168,5,0,1,0,934,,,,
3/5/2020,China,Hebei,318,6,0,0,0,7556,,,,
3/5/2020,China,Heilongjiang,481,13,1,0,0,3773,,,,
3/5/2020,China,Henan,1272,22,0,0,0,9605,,,,
3/5/2020,China,Hong Kong SAR,104,2,4,0,0,745,,,,
3/5/2020,China,Hubei,67466,2902,134,67,31,5917,,,,
3/5/2020,China,Hunan,1018,4,0,0,0,6899,,,,
3/5/2020,China,Inner Mongolia,75,1,0,0,0,2534,,,,
3/5/2020,China,Jiangsu,631,0,0,0,0,8051,,,,
3/5/2020,China,Jiangxi,935,1,0,0,0,4648,,,,
3/5/2020,China,Jilin,93,1,0,0,0,2704,,,,
3/5/2020,China,Liaoning,125,1,0,32,0,4359,,,,
3/5/2020,China,Macao SAR,10,0,0,0,0,66,,,,
3/5/2020,China,Ningxia,75,0,0,0,0,688,,,,
3/5/2020,China,Qinghai,18,0,0,0,0,603,,,,
3/5/2020,China,Shaanxi,245,1,0,0,0,3864,,,,
3/5/2020,China,Shandong,758,6,0,0,0,10047,,,,
3/5/2020,China,Shanghai,338,3,0,17,0,2424,,,,
3/5/2020,China,Shanxi,133,0,0,0,0,3718,,,,
3/5/2020,China,Sichuan,539,3,1,0,0,8341,,,,
3/5/2020,China,Taiwan,42,1,0,0,0,2359,,,,
3/5/2020,China,Tianjin,136,3,0,11,0,1560,,,,
3/5/2020,China,Xinjiang,76,3,0,0,0,2487,,,,
3/5/2020,China,Xizang,1,0,0,0,0,344,,,,
3/5/2020,China,Yunnan,174,2,0,2,0,4830,,,,
3/5/2020,China,Zhejiang,1215,1,2,1,0,5737,,,,
